,n,p_0,p_1,boundary,isArtifact
devotion,9,0.0,1.0,1.3051165324531304,False
overstays,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
abandoned,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
treating,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
follies,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
unrelated,9,1.0,0.0,1.3051165324531304,False
stitched,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
stasis,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
sundrenched,9,0.0,1.0,1.3051165324531304,False
porno,9,1.0,0.0,1.3051165324531304,False
devote,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
corpse,9,1.0,0.0,1.3051165324531304,False
arcane,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
imagined,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
oppressively,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
virtues,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
undistinguished,9,1.0,0.0,1.3051165324531304,False
optimism,9,0.0,1.0,1.3051165324531304,False
welled,9,0.0,1.0,1.3051165324531304,False
futuristic,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
autopsy,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
memento,9,0.0,1.0,1.3051165324531304,False
greasy,9,1.0,0.0,1.3051165324531304,False
desert,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
cooperative,9,0.0,1.0,1.3051165324531304,False
surrounded,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
poorlyconstructed,9,1.0,0.0,1.3051165324531304,False
spectator,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
refresh,9,0.0,1.0,1.3051165324531304,False
johnny,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
knoxville,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
riotcontrol,9,1.0,0.0,1.3051165324531304,False
projectile,9,1.0,0.0,1.3051165324531304,False
milk,9,1.0,0.0,1.3051165324531304,False
centering,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
warmed,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
clubs,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
disguising,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
compressed,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
slimed,9,1.0,0.0,1.3051165324531304,False
ten,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
admirers,9,0.0,1.0,1.3051165324531304,False
cake,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
gutsy,9,0.0,1.0,1.3051165324531304,False
110,9,1.0,0.0,1.3051165324531304,False
frighteningly,9,0.0,1.0,1.3051165324531304,False
whimsicality,9,0.0,1.0,1.3051165324531304,False
desirable,9,0.0,1.0,1.3051165324531304,False
playedout,9,1.0,0.0,1.3051165324531304,False
sophomore,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
withstand,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
bottomfeeder,9,1.0,0.0,1.3051165324531304,False
middleoftheroad,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
laziest,9,1.0,0.0,1.3051165324531304,False
misconceived,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
immaturity,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
separation,9,0.0,1.0,1.3051165324531304,False
bearing,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
bursts,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
namesake,9,0.0,1.0,1.3051165324531304,False
hospital,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
influence,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
virtuoso,9,0.0,1.0,1.3051165324531304,False
unimpressively,9,1.0,0.0,1.3051165324531304,False
fussy,9,1.0,0.0,1.3051165324531304,False
nincompoop,9,1.0,0.0,1.3051165324531304,False
captured,9,0.0,1.0,1.3051165324531304,False
combustible,9,0.2222222222222222,0.7777777777777778,1.3051165324531304,False
1993,9,0.0,1.0,1.3051165324531304,False
cherry,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
orchard,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
hostage,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
dedicated,9,0.0,1.0,1.3051165324531304,False
shimmering,9,0.0,1.0,1.3051165324531304,False
defensible,9,1.0,0.0,1.3051165324531304,False
blowing,9,1.0,0.0,1.3051165324531304,False
bothered,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
cows,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
laissezpasser,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
discord,9,0.2222222222222222,0.7777777777777778,1.3051165324531304,False
bravura,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
pathetically,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
consummate,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
incapable,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
famine,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
taymor,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
anteing,9,0.0,1.0,1.3051165324531304,False
romped,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
aisles,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
schlock,9,1.0,0.0,1.3051165324531304,False
hooks,9,0.0,1.0,1.3051165324531304,False
operative,9,1.0,0.0,1.3051165324531304,False
compendium,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
morrison,9,0.0,1.0,1.3051165324531304,False
creators,9,1.0,0.0,1.3051165324531304,False
camouflage,9,1.0,0.0,1.3051165324531304,False
pronounced,9,0.0,1.0,1.3051165324531304,False
pythonesque,9,0.0,1.0,1.3051165324531304,False
entranced,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
freud,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
digs,9,0.2222222222222222,0.7777777777777778,1.3051165324531304,False
labeled,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
mishmash,9,1.0,0.0,1.3051165324531304,False
kate,9,1.0,0.0,1.3051165324531304,False
allwoman,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
humble,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
yorker,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
paint,9,1.0,0.0,1.3051165324531304,False
ailments,9,1.0,0.0,1.3051165324531304,False
disbelief,9,1.0,0.0,1.3051165324531304,False
dante,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
protect,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
dramatized,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
pbs,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
tongue,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
approaches,9,0.0,1.0,1.3051165324531304,False
straining,9,1.0,0.0,1.3051165324531304,False
wertmuller,9,1.0,0.0,1.3051165324531304,False
50,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
unmentionables,9,1.0,0.0,1.3051165324531304,False
allnight,9,1.0,0.0,1.3051165324531304,False
tequila,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
bender,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
wladyslaw,9,0.0,1.0,1.3051165324531304,False
szpilman,9,0.0,1.0,1.3051165324531304,False
sanguine,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
mick,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
pique,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
vh1,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
downfall,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
rural,9,0.0,1.0,1.3051165324531304,False
hilary,9,0.0,1.0,1.3051165324531304,False
rules,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
crappy,9,1.0,0.0,1.3051165324531304,False
smilebutton,9,0.0,1.0,1.3051165324531304,False
sympathies,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
shoots,9,0.0,1.0,1.3051165324531304,False
precocious,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
probe,9,0.0,1.0,1.3051165324531304,False
suspected,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
misconstrued,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
selfhating,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
fourstar,9,0.0,1.0,1.3051165324531304,False
watered,9,1.0,0.0,1.3051165324531304,False
agreeably,9,0.0,1.0,1.3051165324531304,False
closeups,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
surrenders,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
imitator,9,1.0,0.0,1.3051165324531304,False
smallbudget,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
douglas,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
sickeningly,9,0.2222222222222222,0.7777777777777778,1.3051165324531304,False
yours,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
83,9,1.0,0.0,1.3051165324531304,False
hardtopredict,9,0.0,1.0,1.3051165324531304,False
foster,9,0.0,1.0,1.3051165324531304,False
bonechilling,9,0.0,1.0,1.3051165324531304,False
labyrinthine,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
woeisme,9,1.0,0.0,1.3051165324531304,False
sugarman,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
tout,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
crescendo,9,0.0,1.0,1.3051165324531304,False
composure,9,0.0,1.0,1.3051165324531304,False
renders,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
ambrose,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
barf,9,1.0,0.0,1.3051165324531304,False
300,9,0.0,1.0,1.3051165324531304,False
pb,9,0.0,1.0,1.3051165324531304,False
sandwich,9,0.0,1.0,1.3051165324531304,False
bomb,9,1.0,0.0,1.3051165324531304,False
troubleintheghetto,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
lean,9,0.0,1.0,1.3051165324531304,False
russell,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
asset,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
strip,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
celebrate,9,0.0,1.0,1.3051165324531304,False
nazi,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
mothers,9,0.2222222222222222,0.7777777777777778,1.3051165324531304,False
deepseated,9,0.0,1.0,1.3051165324531304,False
modestly,9,0.0,1.0,1.3051165324531304,False
prefabricated,9,1.0,0.0,1.3051165324531304,False
illustrating,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
athlete,9,0.0,1.0,1.3051165324531304,False
infuriating,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
expose,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
lashing,9,1.0,0.0,1.3051165324531304,False
advice,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
framing,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
sons,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
condescension,9,1.0,0.0,1.3051165324531304,False
opposite,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
stacked,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
flowers,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
boombam,9,0.0,1.0,1.3051165324531304,False
compatible,9,0.0,1.0,1.3051165324531304,False
resolution,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
oldfashionedmovie,9,0.0,1.0,1.3051165324531304,False
meander,9,1.0,0.0,1.3051165324531304,False
pleased,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
sturdiest,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
levy,9,0.0,1.0,1.3051165324531304,False
eyeballs,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
vin,9,0.0,1.0,1.3051165324531304,False
bale,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
megaplex,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
trotting,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
malarkey,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
hellish,9,1.0,0.0,1.3051165324531304,False
generating,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
devastation,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
annoyance,9,1.0,0.0,1.3051165324531304,False
nerds,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
phillip,9,0.0,1.0,1.3051165324531304,False
prolonged,9,1.0,0.0,1.3051165324531304,False
tambor,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
faked,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
stylistically,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
atrocities,9,1.0,0.0,1.3051165324531304,False
swings,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
romanticization,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
delusional,9,1.0,0.0,1.3051165324531304,False
appeared,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
margarita,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
kieran,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
culkin,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
ribcage,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
confronting,9,0.0,1.0,1.3051165324531304,False
leap,9,0.0,1.0,1.3051165324531304,False
selfdestructiveness,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
imaginable,9,0.0,1.0,1.3051165324531304,False
six,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
outshined,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
breathing,9,0.0,1.0,1.3051165324531304,False
catapulting,9,0.0,1.0,1.3051165324531304,False
dramaturgy,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
bouquet,9,0.0,1.0,1.3051165324531304,False
clams,9,1.0,0.0,1.3051165324531304,False
tenor,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
distaste,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
kingsley,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
modeled,9,1.0,0.0,1.3051165324531304,False
thankfully,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
extension,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
jay,9,1.0,0.0,1.3051165324531304,False
dour,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
taxi,9,0.0,1.0,1.3051165324531304,False
pastafagioli,9,0.0,1.0,1.3051165324531304,False
irreverent,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
zeal,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
wellwrought,9,0.0,1.0,1.3051165324531304,False
ferrera,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
prince,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
orchestrating,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
unbridled,9,0.2222222222222222,0.7777777777777778,1.3051165324531304,False
clancy,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
laidback,9,0.0,1.0,1.3051165324531304,False
documentarymaking,9,0.0,1.0,1.3051165324531304,False
probes,9,0.0,1.0,1.3051165324531304,False
iran,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
deuces,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
quaid,9,0.0,1.0,1.3051165324531304,False
flowery,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
yellow,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
kooky,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
funky,9,0.0,1.0,1.3051165324531304,False
goggles,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
struck,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
meaty,9,0.0,1.0,1.3051165324531304,False
flowering,9,0.0,1.0,1.3051165324531304,False
mothman,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
demeaning,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
depressingly,9,1.0,0.0,1.3051165324531304,False
doltish,9,1.0,0.0,1.3051165324531304,False
schizo,9,1.0,0.0,1.3051165324531304,False
successes,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
tickled,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
loquacious,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
disingenuous,9,1.0,0.0,1.3051165324531304,False
saddled,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
sputters,9,1.0,0.0,1.3051165324531304,False
mournful,9,0.2222222222222222,0.7777777777777778,1.3051165324531304,False
prepare,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
farewelltoinnocence,9,1.0,0.0,1.3051165324531304,False
buddy,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
bridget,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
worlds,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
chewy,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
namecalling,9,1.0,0.0,1.3051165324531304,False
paintings,9,0.0,1.0,1.3051165324531304,False
races,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
drink,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
analytical,9,0.2222222222222222,0.7777777777777778,1.3051165324531304,False
singerturned,9,1.0,0.0,1.3051165324531304,False
pared,9,1.0,0.0,1.3051165324531304,False
hallucinatory,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
notably,9,0.0,1.0,1.3051165324531304,False
awfulness,9,1.0,0.0,1.3051165324531304,False
rifkin,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
hubert,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
illogical,9,1.0,0.0,1.3051165324531304,False
nachtwey,9,0.0,1.0,1.3051165324531304,False
youngguns,9,0.2222222222222222,0.7777777777777778,1.3051165324531304,False
populace,9,0.0,1.0,1.3051165324531304,False
50s,9,0.0,1.0,1.3051165324531304,False
clamoring,9,0.2222222222222222,0.7777777777777778,1.3051165324531304,False
pristine,9,0.0,1.0,1.3051165324531304,False
mary,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
illusion,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
monsterscience,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
addict,9,0.2222222222222222,0.7777777777777778,1.3051165324531304,False
barlow,9,1.0,0.0,1.3051165324531304,False
eileen,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
transparently,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
triangles,9,1.0,0.0,1.3051165324531304,False
