,n,p_contradiction,p_entailment,p_neutral,boundary,isArtifact
pinkandblack,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
cubed,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
contrail,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
whimsically,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
deposited,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
middleschool,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
seers,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
junglegym,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
lowly,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
linea,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
streteched,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
wagamama,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
tipsy,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
relevance,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
cobs,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
jasmine,15,0.26666666666666666,0.3333333333333333,0.4,0.9367335552374823,False
orangebrown,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
prave,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
homey,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
maya,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
steeplyangled,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
midlength,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
levain,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
dantan,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
singspresumably,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
coffeecolored,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
benefactor,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
refection,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
semicircular,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
authorityfigure,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
backgammon,15,0.4,0.26666666666666666,0.3333333333333333,0.9367335552374823,False
kabab,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
spauldings,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
wincing,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
43rd,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
glassses,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
flamethemed,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
concreteblock,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
lintel,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
legwarmers,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
carryalong,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
redcheeked,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
ghostlike,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
pioneer,15,0.3333333333333333,0.26666666666666666,0.4,0.9367335552374823,False
trojan,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
skullandcrossbones,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
rapels,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
5028,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
millimeter,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
pedestals,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
orangestriped,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
threeyearsold,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
futonstyle,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
pressured,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
cameralike,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
adventurously,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
scrubber,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
forkand,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
untidy,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
elementaryaged,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
neckless,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
nativelooking,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
dishwashing,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
shimmering,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
lunged,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
stheart,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
aloof,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
uptop,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
footrest,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
supermarkets,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
overviews,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
suave,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
blackbound,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
superimposed,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
antiquestyle,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
shimp,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
scientificlooking,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
fatherfigure,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
infirmity,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
anouther,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
reversible,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
fourlane,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
scatteredly,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
batiment,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
slays,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
dx,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
formswhile,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
handcrafting,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
108,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
unfastened,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
foldaway,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
adeleide,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
houselike,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
windowing,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
trestle,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
obliverate,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
taxicabs,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
retrostyled,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
concocted,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
ombre,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
coded,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
thicker,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
bounded,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
illfitting,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
hewn,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
blousy,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
steams,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
burbur,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
entices,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
ito,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
oxfords,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
graytiled,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
lungi,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
ciff,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
tailing,15,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9367335552374823,False
manure,14,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.9579119007867143,False
snuggle,14,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.9579119007867143,False
dallas,14,0.5,0.21428571428571427,0.2857142857142857,0.9579119007867143,False
margaritas,14,0.6428571428571429,0.07142857142857142,0.2857142857142857,0.9579119007867143,False
reward,14,0.07142857142857142,0.07142857142857142,0.8571428571428571,0.9579119007867143,False
tokyo,14,0.35714285714285715,0.07142857142857142,0.5714285714285714,0.9579119007867143,False
stocked,14,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.9579119007867143,False
supply,14,0.21428571428571427,0.35714285714285715,0.42857142857142855,0.9579119007867143,False
habitat,14,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.9579119007867143,False
cocker,14,0.21428571428571427,0.14285714285714285,0.6428571428571429,0.9579119007867143,False
asparagus,14,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.9579119007867143,False
bandmates,14,0.2857142857142857,0.21428571428571427,0.5,0.9579119007867143,False
erect,14,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.9579119007867143,False
canceled,14,0.8571428571428571,0.0,0.14285714285714285,0.9579119007867143,False
springsteen,14,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.9579119007867143,False
messes,14,0.14285714285714285,0.5,0.35714285714285715,0.9579119007867143,False
dissecting,14,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.9579119007867143,False
soccor,14,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.9579119007867143,False
conductors,14,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.9579119007867143,False
begun,14,0.5,0.2857142857142857,0.21428571428571427,0.9579119007867143,False
pinball,14,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.9579119007867143,False
gallops,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.9579119007867143,False
showered,14,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.9579119007867143,False
chipmunk,14,0.5,0.14285714285714285,0.35714285714285715,0.9579119007867143,False
contested,14,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.9579119007867143,False
egypt,14,0.14285714285714285,0.0,0.8571428571428571,0.9579119007867143,False
marlin,14,0.42857142857142855,0.07142857142857142,0.5,0.9579119007867143,False
capsized,14,0.5,0.0,0.5,0.9579119007867143,False
fishers,14,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.9579119007867143,False
highrise,14,0.5,0.21428571428571427,0.2857142857142857,0.9579119007867143,False
gems,14,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.9579119007867143,False
comparing,14,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.9579119007867143,False
clenches,14,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.9579119007867143,False
outlet,14,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.9579119007867143,False
companys,14,0.21428571428571427,0.14285714285714285,0.6428571428571429,0.9579119007867143,False
installed,14,0.07142857142857142,0.14285714285714285,0.7857142857142857,0.9579119007867143,False
tone,14,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.9579119007867143,False
hardly,14,0.5714285714285714,0.21428571428571427,0.21428571428571427,0.9579119007867143,False
formallydressed,14,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.9579119007867143,False
professors,14,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.9579119007867143,False
gentlemens,14,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.9579119007867143,False
tranquil,14,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.9579119007867143,False
glamour,14,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.9579119007867143,False
transports,14,0.21428571428571427,0.35714285714285715,0.42857142857142855,0.9579119007867143,False
kingdom,14,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.9579119007867143,False
sweden,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.9579119007867143,False
ariel,14,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.9579119007867143,False
cosplaying,14,0.21428571428571427,0.35714285714285715,0.42857142857142855,0.9579119007867143,False
eggplant,14,0.5,0.14285714285714285,0.35714285714285715,0.9579119007867143,False
mitts,14,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.9579119007867143,False
wages,14,0.21428571428571427,0.0,0.7857142857142857,0.9579119007867143,False
threat,14,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.9579119007867143,False
pepperoni,14,0.21428571428571427,0.07142857142857142,0.7142857142857143,0.9579119007867143,False
consider,14,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.9579119007867143,False
ray,14,0.5,0.07142857142857142,0.42857142857142855,0.9579119007867143,False
ware,14,0.35714285714285715,0.5,0.14285714285714285,0.9579119007867143,False
admired,14,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.9579119007867143,False
barcelona,14,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.9579119007867143,False
hairstyles,14,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.9579119007867143,False
