,0,1,n,p_0,p_1,boundary,isArtifact
frames,4,4,8,0.5,0.5,1.3539550396145112,False
exudes,0,7,7,0.0,1.0,1.4129163376989913,False
urbane,0,6,6,0.0,1.0,1.4860623439945513,False
1950,2,1,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
doris,2,1,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
cultivated,0,4,4,0.0,1.0,1.7076747986796954,False
greene,0,12,12,0.0,1.0,1.1972513701112493,False
induces,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False
headaches,3,1,4,0.75,0.25,1.7076747986796954,False
careers,0,12,12,0.0,1.0,1.1972513701112493,False
julie,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False
taymor,4,5,9,0.4444444444444444,0.5555555555555556,1.3051165324531304,False
preposterous,28,0,28,1.0,0.0,0.9564581688494956,True
titus,4,4,8,0.5,0.5,1.3539550396145112,False
undo,10,0,10,1.0,0.0,1.263800607322629,False
computergenerated,7,8,15,0.4666666666666667,0.5333333333333333,1.1236405843894475,False
fish,20,13,33,0.6060606060606061,0.3939393939393939,0.9204583962218613,False
photo,8,2,10,0.8,0.2,1.263800607322629,False
vastly,0,16,16,0.0,1.0,1.1038373993398478,False
resents,7,0,7,1.0,0.0,1.4129163376989913,False
mib,5,3,8,0.625,0.375,1.3539550396145112,False
doze,37,0,37,1.0,0.0,0.8970810277942863,True
concession,18,6,24,0.75,0.25,0.9930311719972756,False
andor,18,9,27,0.6666666666666666,0.3333333333333333,0.9648342467408328,False
restroom,18,0,18,1.0,0.0,1.0693033597430075,False
missed,40,6,46,0.8695652173913043,0.13043478260869565,0.8561238694326118,True
espionage,0,10,10,0.0,1.0,1.263800607322629,False
lan,6,4,10,0.6,0.4,1.263800607322629,False
yu,10,4,14,0.7142857142857143,0.2857142857142857,1.145529333042945,False
refugees,2,19,21,0.09523809523809523,0.9047619047619048,1.0270724933181201,False
surrealistic,0,7,7,0.0,1.0,1.4129163376989913,False
age,15,44,59,0.2542372881355932,0.7457627118644068,0.8144517337181905,False
deathly,6,0,6,1.0,0.0,1.4860623439945513,False
hos,3,0,3,1.0,0.0,1.8945027402224985,False
unmentionable,9,2,11,0.8181818181818182,0.18181818181818182,1.2282553047251898,False
splashing,5,0,5,1.0,0.0,1.5801771778244689,False
muck,6,0,6,1.0,0.0,1.4860623439945513,False
failed,20,0,20,1.0,0.0,1.0400885889122344,False
understanding,21,20,41,0.5121951219512195,0.4878048780487805,0.877214232895746,False
presented,13,24,37,0.35135135135135137,0.6486486486486487,0.8970810277942863,False
unintentionally,19,4,23,0.8260869565217391,0.17391304347826086,1.003635206036385,False
superbly,0,18,18,0.0,1.0,1.0693033597430075,False
import,13,7,20,0.65,0.35,1.0400885889122344,False
anteing,0,9,9,0.0,1.0,1.3051165324531304,False
alien,3,18,21,0.14285714285714285,0.8571428571428571,1.0270724933181201,False
mimics,1,7,8,0.125,0.875,1.3539550396145112,False
quest,17,16,33,0.5151515151515151,0.48484848484848486,0.9204583962218613,False
substantial,21,12,33,0.6363636363636364,0.36363636363636365,0.9204583962218613,False
labute,1,9,10,0.1,0.9,1.263800607322629,False
careful,3,3,6,0.5,0.5,1.4860623439945513,False
misdemeanor,7,0,7,1.0,0.0,1.4129163376989913,False
cooks,0,2,2,0.0,1.0,2.2079100792290225,False
sizzle,2,9,11,0.18181818181818182,0.8181818181818182,1.2282553047251898,False
varying,0,7,7,0.0,1.0,1.4129163376989913,False
coughed,0,8,8,0.0,1.0,1.3539550396145112,False
fidgeted,0,8,8,0.0,1.0,1.3539550396145112,False
romped,1,8,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
aisles,1,8,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
bathroom,2,8,10,0.2,0.8,1.263800607322629,False
schlock,9,0,9,1.0,0.0,1.3051165324531304,False
merchant,11,4,15,0.7333333333333333,0.26666666666666666,1.1236405843894475,False
hooks,0,9,9,0.0,1.0,1.3051165324531304,False
slickly,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False
flaw,13,0,13,1.0,0.0,1.169897447803891,False
wallowing,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False
frustrations,4,0,4,1.0,0.0,1.7076747986796954,False
woefully,23,0,23,1.0,0.0,1.003635206036385,False
whiff,6,1,7,0.8571428571428571,0.14285714285714285,1.4129163376989913,False
iwai,6,4,10,0.6,0.4,1.263800607322629,False
vaunted,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False
carries,12,39,51,0.23529411764705882,0.7647058823529411,0.8382165937147428,False
guffaw,0,10,10,0.0,1.0,1.263800607322629,False
pageantry,0,6,6,0.0,1.0,1.4860623439945513,False
quaint,0,7,7,0.0,1.0,1.4129163376989913,False
oliver,0,13,13,0.0,1.0,1.169897447803891,False
stone,4,14,18,0.2222222222222222,0.7777777777777778,1.0693033597430075,False
jfk,1,10,11,0.09090909090909091,0.9090909090909091,1.2282553047251898,False
promising,32,27,59,0.5423728813559322,0.4576271186440678,0.8144517337181905,False
indeed,20,14,34,0.5882352941176471,0.4117647058823529,0.9142290385716638,False
spill,7,0,7,1.0,0.0,1.4129163376989913,False
projector,7,1,8,0.875,0.125,1.3539550396145112,False
lens,7,0,7,1.0,0.0,1.4129163376989913,False
rambling,21,1,22,0.9545454545454546,0.045454545454545456,1.0149542644062572,False
dressed,14,5,19,0.7368421052631579,0.2631578947368421,1.0541192004321704,False
irresistible,0,37,37,0.0,1.0,0.8970810277942863,True
privileged,0,10,10,0.0,1.0,1.263800607322629,False
hannabarbera,3,2,5,0.6,0.4,1.5801771778244689,False
linklater,2,0,2,1.0,0.0,2.2079100792290225,False
saddam,8,0,8,1.0,0.0,1.3539550396145112,False
hussein,8,0,8,1.0,0.0,1.3539550396145112,False
ready,17,0,17,1.0,0.0,1.085808324276815,False
un,8,0,8,1.0,0.0,1.3539550396145112,False
permission,8,0,8,1.0,0.0,1.3539550396145112,False
preemptive,13,0,13,1.0,0.0,1.169897447803891,False
straightup,0,7,7,0.0,1.0,1.4129163376989913,False
oldschool,1,7,8,0.125,0.875,1.3539550396145112,False
operative,9,0,9,1.0,0.0,1.3051165324531304,False
servicable,0,4,4,0.0,1.0,1.7076747986796954,False
calls,0,11,11,0.0,1.0,1.2282553047251898,False
unrealized,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False
greatness,0,19,19,0.0,1.0,1.0541192004321704,False
irrational,3,3,6,0.5,0.5,1.4860623439945513,False
filter,0,6,6,0.0,1.0,1.4860623439945513,False
eyelids,13,0,13,1.0,0.0,1.169897447803891,False
landbound,5,0,5,1.0,0.0,1.5801771778244689,False
exposition,24,6,30,0.8,0.2,0.9409804862449196,False
patience,20,21,41,0.4878048780487805,0.5121951219512195,0.877214232895746,False
compendium,8,1,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
indulgent,19,3,22,0.8636363636363636,0.13636363636363635,1.0149542644062572,False
twohourandfifteenminute,10,1,11,0.9090909090909091,0.09090909090909091,1.2282553047251898,False
losing,23,18,41,0.5609756097560976,0.43902439024390244,0.877214232895746,False
lunch,8,11,19,0.42105263157894735,0.5789473684210527,1.0541192004321704,False
hear,13,5,18,0.7222222222222222,0.2777777777777778,1.0693033597430075,False
says,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False
handle,9,1,10,0.9,0.1,1.263800607322629,False
directly,6,14,20,0.3,0.7,1.0400885889122344,False
monitor,6,1,7,0.8571428571428571,0.14285714285714285,1.4129163376989913,False
extensive,7,1,8,0.875,0.125,1.3539550396145112,False
blossom,3,2,5,0.6,0.4,1.5801771778244689,False
warmovie,6,0,6,1.0,0.0,1.4860623439945513,False
monologue,0,4,4,0.0,1.0,1.7076747986796954,False
incorporate,5,5,10,0.5,0.5,1.263800607322629,False
wellbalanced,0,11,11,0.0,1.0,1.2282553047251898,False
ralph,10,13,23,0.43478260869565216,0.5652173913043478,1.003635206036385,False
fiennes,25,0,25,1.0,0.0,0.9830699194718782,True
plus,2,10,12,0.16666666666666666,0.8333333333333334,1.1972513701112493,False
scribe,3,0,3,1.0,0.0,1.8945027402224985,False
wade,3,0,3,1.0,0.0,1.8945027402224985,False
workmanlike,4,2,6,0.6666666666666666,0.3333333333333333,1.4860623439945513,False
conquers,0,2,2,0.0,1.0,2.2079100792290225,False
bottomrung,3,0,3,1.0,0.0,1.8945027402224985,False
concludes,0,5,5,0.0,1.0,1.5801771778244689,False
crisp,3,61,64,0.046875,0.953125,0.8019186996699239,True
dawn,0,7,7,0.0,1.0,1.4129163376989913,False
unimpeachable,1,7,8,0.125,0.875,1.3539550396145112,False
mel,2,15,17,0.11764705882352941,0.8823529411764706,1.085808324276815,False
gibson,5,12,17,0.29411764705882354,0.7058823529411765,1.085808324276815,False
gasp,3,15,18,0.16666666666666666,0.8333333333333334,1.0693033597430075,False
shudder,1,10,11,0.09090909090909091,0.9090909090909091,1.2282553047251898,False
tremble,0,11,11,0.0,1.0,1.2282553047251898,False
meaning,8,21,29,0.27586206896551724,0.7241379310344828,0.9485191602974581,False
aimless,25,3,28,0.8928571428571429,0.10714285714285714,0.9564581688494956,False
skidding,6,0,6,1.0,0.0,1.4860623439945513,False
control,21,13,34,0.6176470588235294,0.38235294117647056,0.9142290385716638,False
patch,7,1,8,0.875,0.125,1.3539550396145112,False
absurdist,7,3,10,0.7,0.3,1.263800607322629,False
bruce,10,13,23,0.43478260869565216,0.5652173913043478,1.003635206036385,False
willis,10,16,26,0.38461538461538464,0.6153846153846154,0.9736890280416928,False
morrison,0,9,9,0.0,1.0,1.3051165324531304,False
decasia,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
win,14,46,60,0.23333333333333334,0.7666666666666667,0.8118202921947237,False
auteuil,2,16,18,0.1111111111111111,0.8888888888888888,1.0693033597430075,False
option,8,0,8,1.0,0.0,1.3539550396145112,False
slap,30,8,38,0.7894736842105263,0.21052631578947367,0.8918214442112555,False
creators,9,0,9,1.0,0.0,1.3051165324531304,False
wrestling,8,4,12,0.6666666666666666,0.3333333333333333,1.1972513701112493,False
veneer,2,8,10,0.2,0.8,1.263800607322629,False
forcefulness,1,14,15,0.06666666666666667,0.9333333333333333,1.1236405843894475,False
elysian,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
fields,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
doomed,5,3,8,0.625,0.375,1.3539550396145112,False
smallness,5,3,8,0.625,0.375,1.3539550396145112,False
weep,6,10,16,0.375,0.625,1.1038373993398478,False
edward,7,5,12,0.5833333333333334,0.4166666666666667,1.1972513701112493,False
norton,9,2,11,0.8181818181818182,0.18181818181818182,1.2282553047251898,False
gosling,0,21,21,0.0,1.0,1.0270724933181201,False
numbers,17,9,26,0.6538461538461539,0.34615384615384615,0.9736890280416928,False
nation,3,31,34,0.08823529411764706,0.9117647058823529,0.9142290385716638,False
pithy,0,7,7,0.0,1.0,1.4129163376989913,False
illuminating,0,24,24,0.0,1.0,0.9930311719972756,True
scream,29,3,32,0.90625,0.09375,0.9269775198072556,False
camouflage,9,0,9,1.0,0.0,1.3051165324531304,False
carvey,23,2,25,0.92,0.08,0.9830699194718782,False
considering,14,0,14,1.0,0.0,1.145529333042945,False
recognized,14,1,15,0.9333333333333333,0.06666666666666667,1.1236405843894475,False
bilked,19,0,19,1.0,0.0,1.0541192004321704,False
unsuspecting,18,2,20,0.9,0.1,1.0400885889122344,False
sanctimoniousness,2,4,6,0.3333333333333333,0.6666666666666666,1.4860623439945513,False
interlocked,3,0,3,1.0,0.0,1.8945027402224985,False
punch,5,19,24,0.20833333333333334,0.7916666666666666,0.9930311719972756,False
caesar,0,4,4,0.0,1.0,1.7076747986796954,False
stepped,2,13,15,0.13333333333333333,0.8666666666666667,1.1236405843894475,False
jonah,2,11,13,0.15384615384615385,0.8461538461538461,1.169897447803891,False
gratefully,0,13,13,0.0,1.0,1.169897447803891,False
laughoutloud,1,19,20,0.05,0.95,1.0400885889122344,False
lunacy,9,14,23,0.391304347826087,0.6086956521739131,1.003635206036385,False
pronounced,0,9,9,0.0,1.0,1.3051165324531304,False
pythonesque,0,9,9,0.0,1.0,1.3051165324531304,False
flavor,2,26,28,0.07142857142857142,0.9285714285714286,0.9564581688494956,False
garden,4,1,5,0.8,0.2,1.5801771778244689,False
rehash,34,2,36,0.9444444444444444,0.05555555555555555,0.9025582662265652,True
entranced,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
snl,13,0,13,1.0,0.0,1.169897447803891,False
freud,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
sade,10,18,28,0.35714285714285715,0.6428571428571429,0.9564581688494956,False
wimps,6,0,6,1.0,0.0,1.4860623439945513,False
pg13,11,3,14,0.7857142857142857,0.21428571428571427,1.145529333042945,False
offscreen,3,0,3,1.0,0.0,1.8945027402224985,False
tubthumpingly,7,1,8,0.875,0.125,1.3539550396145112,False
grumble,1,9,10,0.1,0.9,1.263800607322629,False
measure,1,41,42,0.023809523809523808,0.9761904761904762,0.8726965342021439,True
baitandswitch,3,1,4,0.75,0.25,1.7076747986796954,False
fair,13,26,39,0.3333333333333333,0.6666666666666666,0.8867654718190199,False
complacency,12,1,13,0.9230769230769231,0.07692307692307693,1.169897447803891,False
strings,6,4,10,0.6,0.4,1.263800607322629,False
tinny,10,0,10,1.0,0.0,1.263800607322629,False
selfrighteousness,11,0,11,1.0,0.0,1.2282553047251898,False
shining,9,20,29,0.3103448275862069,0.6896551724137931,0.9485191602974581,False
serenely,0,3,3,0.0,1.0,1.8945027402224985,False
selfdiscovery,0,24,24,0.0,1.0,0.9930311719972756,True
picaresque,0,6,6,0.0,1.0,1.4860623439945513,False
static,24,1,25,0.96,0.04,0.9830699194718782,False
cliffhanger,2,1,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
photographed,1,21,22,0.045454545454545456,0.9545454545454546,1.0149542644062572,False
mendes,1,12,13,0.07692307692307693,0.9230769230769231,1.169897447803891,False
likes,0,12,12,0.0,1.0,1.1972513701112493,False
digs,2,7,9,0.2222222222222222,0.7777777777777778,1.3051165324531304,False
society,8,26,34,0.23529411764705882,0.7647058823529411,0.9142290385716638,False
unprecedented,3,5,8,0.375,0.625,1.3539550396145112,False
return,20,23,43,0.46511627906976744,0.5348837209302325,0.8683373604507394,False
battlefield,7,0,7,1.0,0.0,1.4129163376989913,False
showgirls,11,1,12,0.9166666666666666,0.08333333333333333,1.1972513701112493,False
resurrecting,0,8,8,0.0,1.0,1.3539550396145112,False
drawing,7,23,30,0.23333333333333334,0.7666666666666667,0.9409804862449196,False
flavorful,0,11,11,0.0,1.0,1.2282553047251898,False
mistake,30,0,30,1.0,0.0,0.9409804862449196,True
criticizes,4,0,4,1.0,0.0,1.7076747986796954,False
112minute,5,1,6,0.8333333333333334,0.16666666666666666,1.4860623439945513,False
absorb,0,6,6,0.0,1.0,1.4860623439945513,False
intergalactic,0,8,8,0.0,1.0,1.3539550396145112,False
recovers,8,0,8,1.0,0.0,1.3539550396145112,False
arduous,9,3,12,0.75,0.25,1.1972513701112493,False
arbitrary,19,0,19,1.0,0.0,1.0541192004321704,False
extravaganza,4,13,17,0.23529411764705882,0.7647058823529411,1.085808324276815,False
labeled,5,4,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
implies,0,6,6,0.0,1.0,1.4860623439945513,False
intractable,0,3,3,0.0,1.0,1.8945027402224985,False
irreversible,0,3,3,0.0,1.0,1.8945027402224985,False
piercing,0,16,16,0.0,1.0,1.1038373993398478,False
truetolife,0,13,13,0.0,1.0,1.169897447803891,False
limpid,6,0,6,1.0,0.0,1.4860623439945513,False
sees,9,24,33,0.2727272727272727,0.7272727272727273,0.9204583962218613,False
mishmash,9,0,9,1.0,0.0,1.3051165324531304,False
stranded,4,1,5,0.8,0.2,1.5801771778244689,False
appetites,3,1,4,0.75,0.25,1.7076747986796954,False
switch,7,1,8,0.875,0.125,1.3539550396145112,False
naked,10,2,12,0.8333333333333334,0.16666666666666666,1.1972513701112493,False
1980s,6,1,7,0.8571428571428571,0.14285714285714285,1.4129163376989913,False
shadow,0,10,10,0.0,1.0,1.263800607322629,False
quietude,0,7,7,0.0,1.0,1.4129163376989913,False
noise,15,14,29,0.5172413793103449,0.4827586206896552,0.9485191602974581,False
bottomlessly,5,0,5,1.0,0.0,1.5801771778244689,False
handed,1,6,7,0.14285714285714285,0.8571428571428571,1.4129163376989913,False
gods,0,7,7,0.0,1.0,1.4129163376989913,False
drumming,0,3,3,0.0,1.0,1.8945027402224985,False
routines,9,5,14,0.6428571428571429,0.35714285714285715,1.145529333042945,False
lightness,0,10,10,0.0,1.0,1.263800607322629,False
twodimensional,10,7,17,0.5882352941176471,0.4117647058823529,1.085808324276815,False
pathosfilled,0,6,6,0.0,1.0,1.4860623439945513,False
easier,20,8,28,0.7142857142857143,0.2857142857142857,0.9564581688494956,False
nm,2,0,2,1.0,0.0,2.2079100792290225,False
interchangeable,2,0,2,1.0,0.0,2.2079100792290225,False
actioner,2,0,2,1.0,0.0,2.2079100792290225,False
imbecilic,4,0,4,1.0,0.0,1.7076747986796954,False
mafia,3,0,3,1.0,0.0,1.8945027402224985,False
toolbags,3,0,3,1.0,0.0,1.8945027402224985,False
botching,4,0,4,1.0,0.0,1.7076747986796954,False
assignment,3,0,3,1.0,0.0,1.8945027402224985,False
western,10,4,14,0.7142857142857143,0.2857142857142857,1.145529333042945,False
backwater,2,1,3,0.6666666666666666,0.3333333333333333,1.8945027402224985,False
enters,9,4,13,0.6923076923076923,0.3076923076923077,1.169897447803891,False
realm,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False
nonporn,0,4,4,0.0,1.0,1.7076747986796954,False
venture,3,17,20,0.15,0.85,1.0400885889122344,False
darkly,3,19,22,0.13636363636363635,0.8636363636363636,1.0149542644062572,False
allowed,18,1,19,0.9473684210526315,0.05263157894736842,1.0541192004321704,False
siuation,9,1,10,0.9,0.1,1.263800607322629,False
bloodbath,4,0,4,1.0,0.0,1.7076747986796954,False
aircraft,1,1,2,0.5,0.5,2.2079100792290225,False
carrier,1,1,2,0.5,0.5,2.2079100792290225,False
sentimentalized,2,0,2,1.0,0.0,2.2079100792290225,False
kate,9,0,9,1.0,0.0,1.3051165324531304,False
janine,8,0,8,1.0,0.0,1.3539550396145112,False
molly,8,10,18,0.4444444444444444,0.5555555555555556,1.0693033597430075,False
allwoman,8,1,9,0.8888888888888888,0.1111111111111111,1.3051165324531304,False
fencing,0,4,4,0.0,1.0,1.7076747986796954,False
goofily,0,8,8,0.0,1.0,1.3539550396145112,False
welllensed,0,10,10,0.0,1.0,1.263800607322629,False
gorefest,0,7,7,0.0,1.0,1.4129163376989913,False
scared,1,4,5,0.2,0.8,1.5801771778244689,False
admit,12,13,25,0.48,0.52,0.9830699194718782,False
fool,17,0,17,1.0,0.0,1.085808324276815,False
gold,4,1,5,0.8,0.2,1.5801771778244689,False
accurate,7,21,28,0.25,0.75,0.9564581688494956,False
texture,6,16,22,0.2727272727272727,0.7272727272727273,1.0149542644062572,False
relevance,4,6,10,0.4,0.6,1.263800607322629,False
jackie,15,13,28,0.5357142857142857,0.4642857142857143,0.9564581688494956,False
doubles,3,1,4,0.75,0.25,1.7076747986796954,False
daytime,7,3,10,0.7,0.3,1.263800607322629,False
owen,5,2,7,0.7142857142857143,0.2857142857142857,1.4129163376989913,False
wilson,11,8,19,0.5789473684210527,0.42105263157894735,1.0541192004321704,False
knowing,18,23,41,0.43902439024390244,0.5609756097560976,0.877214232895746,False
wellputtogether,0,5,5,0.0,1.0,1.5801771778244689,False
minutiae,0,8,8,0.0,1.0,1.3539550396145112,False
appreciate,3,32,35,0.08571428571428572,0.9142857142857143,0.9082685977730197,True
ambivalent,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
pink,10,3,13,0.7692307692307693,0.23076923076923078,1.169897447803891,False
jammies,3,0,3,1.0,0.0,1.8945027402224985,False
rambles,7,0,7,1.0,0.0,1.4129163376989913,False
aimlessly,17,1,18,0.9444444444444444,0.05555555555555555,1.0693033597430075,False
delusions,4,3,7,0.5714285714285714,0.42857142857142855,1.4129163376989913,False
numbing,17,0,17,1.0,0.0,1.085808324276815,False
yuen,5,0,5,1.0,0.0,1.5801771778244689,False
stare,10,0,10,1.0,0.0,1.263800607322629,False
derived,9,8,17,0.5294117647058824,0.47058823529411764,1.085808324276815,False
recommended,11,12,23,0.4782608695652174,0.5217391304347826,1.003635206036385,False
tormented,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
heritage,5,7,12,0.4166666666666667,0.5833333333333334,1.1972513701112493,False
